349, 25, 3, 0
372, 35, 3, 0
317, 93, 3, 0
358, 60, 3, 0
407, 122, 3, 0
455, 118, 3, 0
406, 157, 3, 0
440, 159, 3, 0
546, 47, 3, 0
597, 51, 3, 0
543, 95, 3, 0
588, 66, 3, 0
926, 57, 3, 0
950, 32, 3, 0
931, 59, 3, 0
423, 28, 3, 0
439, 35, 3, 0
418, 62, 3, 0
461, 68, 3, 0
179, 46, 3, 0
233, 22, 3, 0
181, 94, 3, 0
239, 77, 3, 0
939, 105, 3, 0
912, 157, 3, 0
984, 155, 3, 0
188, 121, 3, 0
229, 124, 3, 0
195, 148, 3, 0
236, 160, 3, 0
424, 300, 3, 0
427, 295, 3, 0
416, 312, 3, 0
452, 312, 3, 0
40, 284, 3, 0
86, 284, 3, 0
46, 347, 3, 0
88, 325, 3, 0
472, 55, 3, 0
519, 28, 3, 0
466, 70, 3, 0
503, 77, 3, 0
240, 19, 3, 0
310, 26, 3, 0
240, 74, 3, 0
287, 95, 3, 0
40, 50, 3, 0
90, 37, 3, 0
46, 59, 3, 0
61, 82, 3, 0
994, 139, 3, 0
996, 151, 3, 0
101, 30, 3, 0
146, 29, 3, 0
110, 72, 3, 0
161, 87, 3, 0
840, 227, 3, 0
853, 229, 3, 0
627, 303, 3, 0
660, 285, 3, 0
77, 126, 3, 0
42, 147, 3, 0
77, 163, 3, 0
911, 74, 3, 0
992, 221, 3, 0
959, 289, 3, 0
965, 325, 3, 0
980, 221, 3, 0
981, 228, 3, 0
331, 232, 4, 0
336, 240, 4, 0
330, 250, 4, 0
336, 262, 4, 0
737, 163, 4, 0
759, 159, 4, 0
740, 179, 4, 0
761, 164, 4, 0
743, 108, 4, 0
759, 111, 4, 0
736, 122, 4, 0
745, 133, 4, 0
666, 71, 4, 0
678, 66, 4, 0
669, 100, 4, 0
685, 89, 4, 0
657, 113, 4, 0
671, 113, 4, 0
667, 124, 4, 0
673, 126, 4, 0
294, 270, 4, 0
304, 282, 4, 0
281, 310, 4, 0
296, 296, 4, 0
169, 238, 4, 0
198, 245, 4, 0
